APOGEE_ID,RA,DEC,APOGEE_Net_Logg,mean_Logg,sd_Logg,APOGEE_Net_Teff,mean_Teff,sd_Teff,APOGEE_Net_FeH,mean_FeH,sd_FeH,SNR,star_path,telescope,field,survey,programname,targflags,nvisits_,combtype,starflag,starflags,andflag,andflags,vhelio_avg,vscatter,verr,l,b,sagitta_predicted_av,sagitta_predicted_pms,sagitta_predicted_age,GEDR3_source_id,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,ra_error,dec_error,parallax,parallax_error,parallax_corr,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_mag_corrected,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_error_corrected,phot_bp_rp_excess_factor_corrected,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo,Av_med,Av_low,Av_high,mass,mass_low,mass_high,chi2_mass,age,age_low,age_high,chi2_age,lgL,lgL_e,T,Te,lgg,lgg_e,j_k,PC1,PC2,PC3,hdbcluster,hdb_membership_prob,hdb_outlier_scores,AllWISE,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,ccf,ex,var,qph,d2M,kk,logmeanTef
2M20412395+4159483,310.3498,41.9968,3.9683,4.0012,0.0654,3694.3403,3685.6387,48.6183,-0.038,-0.0248,0.0158,189.9711,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_N_btx/apStar-dr17-2M20412395+4159483.fits,apo25m,CygnusX_N_btx,apogee2-manga,yso,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",3,0,0,0,0.02750438,4.1354256,0.3406506,81.6877985301426,-0.012511733205695,2.7599752,0.0637373,NA,2.06637459936514E+018,310.34977006683,41.99674150219,0.0038277,0.0031972,49.71,0.1552,0.169,0.3995,0.1944,0.399494331513418,2.0555,5.827,-3.676,0.222,-4.522,0.214,405,1.8233,665.08,1.204,5.8,95,0.9582,0.0471,27,1.064,false,20.971766,17.24284,18.830604,0.181909,0.036289,0.010712,0.379,3.728926,NA,NA,0,NA,NA,1.58393103497837E+017,1.23766315337043E+018,NA,660390580,2239.3125,1576.4193,3164.9668,2317.0557,1645.7189,4466.6094,5.96,5.84,6.08,0.35,0.335,0.381,33.078,0.1,0.1,0.115,1601,0.237,0.071,3705.1,48.123,2.975,0.08,3.718,0.324387482168065,-0.266605090857283,0.495407076834759,3,0.390973292467705,0.729599738119678,J204123.94+415948.1,8.191,6.983,4.573,2.388,14.138,12.007,10.42,0.022,0.02,0.018,0.035,0.029,0.026,0.021,3.09414240135101E+018,000d,1,24,AAAA,0.149,0.793608123833205,3.56651,3.56651275945414,3.56651275945414
2M20243959+4221090,306.165,42.3525,4.2782,4.262,0.0823,3641.4441,3692.3843,85.359,-0.0049,-0.0165,0.028,143.8384,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20243959+4221090.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",6,0,0,0,-8.613099,2.1845226,0.42540464,80.1299246441301,2.69262146525335,1.3107251,0.9326643,6.957723,2.06891251702269E+018,306.16497060815,42.35250648493,0.0030339,0.0026919,137.3,0.135,0.1319,0.9033,0.1544,0.938925106560944,5.8521,6.168,-2.682,0.177,-5.554,0.178,365,88.1611,12090.62,1.669,330.8,31,NA,NA,27,5.697,false,16.865116,14.602585,15.742714,0.02369,0.015795,0.006303,0.089,2.262531,NA,NA,0,NA,NA,1.58823061649644E+017,NA,NA,662380148,1140.2244,985.93256,1408.3951,1074.8496,935.1643,1346.2174,1.46,1.27,1.68,0.35,0.316,0.384,69.665,0.1,0.1,0.104,0.497,0.237,0.08,3705.1,88.66,2.973,0.026,1.9,-0.084016879754158,-0.809251663553832,0.094432806873661,3,0.187251051277426,0.797377798559226,J202439.58+422109.0,9.69,9.025,6.997,4.315,12.648,11.539,10.748,0.023,0.02,0.032,0.063,0.021,0.021,0.017,3.05314240135102E+018,P0hd,1,n912,AAAA,0.065,0.828619419437528,3.56731,3.56730689568099,3.56730689568099
2M20251510+3948280,306.313,39.8078,4.1542,4.0931,0.1469,3676.2163,3703.4607,69.1057,-0.0072,-0.0026,0.0353,36.8414,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20251510+3948280.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",1,0,0,0,-14.988506,0,0.095972024,78.1129640951666,1.13550863411331,1.1415058,0.8029488,6.9525356,2.0672802232883E+018,306.31294316768,39.80779943736,0.0007642,0.0006914,163.95,0.0318,0.0378,1.0314,0.0419,1.06672270822785,24.6022,4.443,-1.744,0.043,-4.086,0.047,407,2.0839,483.9,0.154,1.643,31,NA,NA,28,1.074,false,17.655174,15.426357,16.506647,0.027492,0.012445,0.005216,0.023,2.228817,NA,NA,0,NA,NA,1.5576306312947E+017,NA,NA,650403178,943.9735,914.7792,989.0789,938.36847,897.71436,973.6042,1.31,1.15,1.47,0.44,0.4,0.5,70.939,0.741,0.661,0.881,5.978,-0.147,0.046,3685.53,66.499,3.445,0.072,1.396,-0.484939446376343,-0.556239029527207,-0.010899451721694,3,0.435382923480327,0.708331561234484,J202515.10+394828.0,11.553,10.924,7.941,6.001,13.672,12.726,12.276,0.029,0.028,0.05,0.445,0.026,0.022,0.024,3.05813930135104E+018,0,0,310n,AAAC,0.081,1.24244877876203,3.56861,3.56860774041094,3.56860774041094
2M20244489+3951288,306.1871,39.858,3.9388,3.9651,0.2202,3646.292,3703.6069,82.0915,-0.0343,-0.0209,0.0501,33.7159,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20244489+3951288.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",3,0,50333696,"PERSIST_LOW,MTPFLUX_LT_75,MTPFLUX_LT_50",0,-14.373073,1.1257701,0.19812095,78.098230461365,1.24344533468417,0.36529517,7.057835E-14,NA,2.0674454936308E+018,306.18706500288,39.85799953147,0.0078536,0.0070062,161.24,0.3538,0.395,-2.8271,0.4589,-2.78422405264966,-6.1607,5.979,-1.128,0.443,-5.872,0.482,399,131.6789,29051.37,5.059,798,31,NA,NA,28,8.383,false,18.665073,16.029575,17.27866,0.062299,0.040782,0.011736,0.106,2.635498,NA,NA,0,NA,NA,1.5583306187077E+017,NA,NA,650403015,4663.9414,3350.9473,6021.8022,4245.942,2759.8918,5303.5376,2.15,1.88,2.33,0.35,0.316,0.384,2.228,0.1,0.1,0.1,1633.667,0.237,0.106,3705.1,93.113,2.973,0.089,1.798,2.06660103660671,1.84310315376425,3.06546532143656,0,0,0.979672655204984,J202444.89+395128.7,11.216,10.684,9.001,7.937,13.958,12.865,12.16,0.034,0.031,0.276,0.532,0.032,0.025,0.022,3.05813930135105E+018,0,1,nnnn,AABC,0.105,0.916285674991224,3.56862,3.56862488453779
2M20244489+3951288,306.1871,39.858,4.2719,4.3049,0.1054,3712.8843,3716.6025,55.3993,0.0007,0.0005,0.0298,51.7259,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20244489+3951288.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",2,0,0,0,-13.7935915,0.44932804,0.13541846,78.098230461365,1.24344533468417,0.36529517,7.057835E-14,NA,2.0674454936308E+018,306.18706500288,39.85799953147,0.0078536,0.0070062,161.24,0.3538,0.395,-2.8271,0.4589,-2.78422405264966,-6.1607,5.979,-1.128,0.443,-5.872,0.482,399,131.6789,29051.37,5.059,798,31,NA,NA,28,8.383,false,18.665073,16.029575,17.27866,0.062299,0.040782,0.011736,0.106,2.635498,NA,NA,0,NA,NA,1.5583306187077E+017,NA,NA,650403015,4663.9414,3350.9473,6021.8022,4245.942,2759.8918,5303.5376,2.15,1.88,2.33,0.35,0.316,0.384,2.228,0.1,0.1,0.1,1633.667,0.237,0.106,3705.1,93.113,2.973,0.089,1.798,1.98755617742068,1.63640184560247,3.26354843029344,0,0,0.980130103859778,J202444.89+395128.7,11.216,10.684,9.001,7.937,13.958,12.865,12.16,0.034,0.031,0.276,0.532,0.032,0.025,0.022,3.05813930135105E+018,0,1,nnnn,AABC,0.105,0.916285674991224,3.57015,3.57014611469058,3.57014611469058
2M20273338+4011519,306.8891,40.1978,3.7783,3.7866,0.0861,3700.0376,3724.6938,34.9781,-0.0019,-0.0075,0.0172,91.3062,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20273338+4011519.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",6,0,4,BRIGHT_NEIGHBOR,0,-15.472757,1.49969,0.14190093,78.6866711935892,1.00202786094839,0.96959835,0.48507625,NA,2.06737196378907E+018,306.88913881567,40.19779117445,0.0020785,0.0017042,0.46,0.0797,0.0985,1.1636,0.1112,1.16363479145773,10.4627,4.449,-2.154,0.106,-3.893,0.128,381,1.1774,559.19,0.57,4.545,95,1.166,0.0288,24,1.042,false,20.407362,16.567959,17.902172,0.085635,0.012044,0.003622,-0.053,3.839403,NA,NA,0,NA,NA,1.56233068891088E+017,1.23766315122183E+018,NA,651406549,844.4185,784.14264,918.8804,900.77246,813.96124,1001.85944,3.8,3.73,3.89,0.376,0.357,0.403,14.187,0.417,0.251,0.525,17.953,0.059,0.072,3702.542,34.46,3.186,0.088,1.838,-0.449651983738921,-0.458550933792093,-0.275079080428449,3,0.109443003222286,0.815080919239639,J202733.39+401152.1,11.112,10.562,8.848,5.451,13.734,12.509,11.896,0.027,0.029,0.181,0.156,0.028,0.024,0.02,3.065140801351E+018,0dd0,1,9810,AABB,0.128,1.18106948848586,3.57109,3.5710905760276
2M20324851+4021047,308.2021,40.3513,4.2303,4.1947,0.1521,3672.3862,3727.917,122.8306,-0.1561,-0.2213,0.08,55.9677,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20324851+4021047.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",4,0,16777216,MTPFLUX_LT_75,0,-15.415719,0.72150224,0.28322843,79.4001072147909,0.282204315322273,1.7165062,0.9731784,6.63935,2.06471450860524E+018,308.20214250504,40.35131034904,0.0012815,0.0011123,153.56,0.0503,0.0621,1.0369,0.0675,1.08520758768771,15.3704,4.624,-2.335,0.071,-3.992,0.077,434,3.1324,561.28,0.274,2.014,31,NA,NA,26,1.108,false,18.854172,16.052664,17.323835,0.03193,0.016495,0.006033,0.083,2.801508,NA,NA,0,NA,NA,1.56423082021152E+017,1.23766316679161E+018,NA,652408867,922.04315,874.7962,977.7549,911.42206,858.6273,978.65936,2.38,2.1,2.64,0.425,0.341,0.518,8.499,0.676,0.589,0.871,23.835,-0.131,0.085,3691.475,144.807,3.395,0.115,1.809,-0.421158477057426,-0.648153239675423,0.068317859157496,3,0.233129880331836,0.785255707602609,J203248.51+402104.7,10.941,9.84,7.783,5.305,13.909,12.825,12.1,0.026,0.022,0.122,0.299,0.022,0.021,0.021,3.08514080135101E+018,00hH,0,980n,AABB,0.03,0.883672815691722,3.57147,3.57146623446433
2M20215403+4004259,305.4751,40.0739,1.2196,1.2087,0.0165,3736.459,3738.7881,11.6699,-0.3379,-0.341,0.0108,325.5142,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20215403+4004259.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",2,0,10240,"PERSIST_LOW,PERSIST_JUMP_NEG",10240,"PERSIST_LOW,PERSIST_JUMP_NEG",-67.476,0.042935368,0.07461467,77.9625838515685,1.81441427378672,0.49169108,NA,NA,2.06751101335562E+018,305.47512311586,40.07385264162,0.0116198,0.010663,141.14,0.555,0.5202,-0.4009,0.7644,-0.400871377710964,-0.5244,4.291,-0.602,0.694,-4.249,0.703,260,3.1392,373.74,2.928,5.14,95,0.9791,0.134,18,1.141,false,NA,18.380318,NA,NA,0.076357,NA,NA,NA,NA,NA,0,NA,NA,1.56083054751549E+017,NA,NA,NA,4044.5388,2068.2585,6064.219,NA,NA,NA,11.99,11.99,11.99,3.578,0.55,3.685,38.167,272.296,216.292,288.43,38.144,3.551,1.348,3735.08,11.274,0.688,0.992,5.7,0.895306934294802,2.17730176827593,-0.50391481902899,0,0,0.87924863601401,J202154.02+400425.8,5.841,4.746,3.94,3.248,13.896,10.444,8.196,0.116,0.146,0.016,0.038,0.025,0.018,0.016,3.05813930135105E+018,dd0h,0,100,BBAA,0.079,0.907557293299394,3.57273085172589
2M20320832+4016047,308.0347,40.268,3.9996,3.9774,0.2023,3760.9153,3738.9976,63.857,-0.0197,-0.0193,0.0467,39.7773,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20320832+4016047.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",2,0,16777216,MTPFLUX_LT_75,16777216,MTPFLUX_LT_75,-15.621637,0.1757288,0.11693289,79.2573091514007,0.335523640067537,2.9110465,0.88139594,6.1516356,2.06471323729486E+018,308.03471346444,40.26798020029,0.0104763,0.0092552,155.21,0.4266,0.4796,0.7367,0.5392,0.776510682593735,1.3663,6.037,1.689,0.587,-5.796,0.633,394,89.3723,13116.17,5.93,522.7,95,1.3428,0.1138,26,5.56,false,19.316483,16.263115,17.713531,0.051336,0.027314,0.012167,0.32,3.053368,NA,NA,0,NA,NA,1.56323080347082E+017,NA,NA,652408645,1632.7876,1038.3228,2951.575,1071.7014,847.958,1456.5209,3.07,3,3.17,0.384,0.367,0.434,5.369,0.117,0.102,0.468,1536.667,0.245,0.309,3765.303,55.235,3.012,0.35,1.607,-0.647059166920732,-0.278574932291383,-0.070765416939521,3,0.085871219156501,0.819849254656564,J203208.33+401604.7,11.22,10.763,7.206,3.312,13.963,12.876,12.356,0.028,0.029,0.042,0.048,0.028,0.023,0.023,3.08514080135101E+018,00hd,1,6603,AAAA,0.128,1.23545069136124,3.57275518638795
2M20320538+4030300,308.0224,40.5083,4.3354,4.3328,0.1416,3705.8979,3747.9595,76.3923,0.0404,0.0444,0.0399,35.3313,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20320538+4030300.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",2,0,16777220,"BRIGHT_NEIGHBOR,MTPFLUX_LT_75",0,-16.42386,0.5428671,0.12404018,79.4453259787831,0.485466944198221,2.9136708,0.7275045,5.928663,2.06772243312221E+018,308.02237545345,40.50845601818,0.0038609,0.0032134,9.73,0.1505,0.1831,0.6826,0.2005,0.714710312734669,3.404,4.41,-1.534,0.2,-4.135,0.237,395,6.955,677.29,1.333,8.273,95,1.2625,0.0501,27,1.259,false,20.97656,17.115103,18.833218,0.100421,0.025767,0.004879,0.598,3.861458,NA,NA,0,NA,NA,1.56613080224161E+017,1.23766314961181E+018,NA,653410021,1738.0956,1322.7389,2449.6848,1913.3329,1459.0841,2923.6436,4.9,4.73,5.03,0.384,0.35,0.4,112.498,0.1,0.1,0.1,1601.333,0.24,0.089,3741.105,78.985,2.975,0.057,1.892,-0.354809142570142,-0.469087848719659,0.419311859567446,3,0.435393799629083,0.708325942753275,J203205.38+403029.7,11.389,10.945,9.005,6.702,14.062,12.742,12.17,0.023,0.022,0.078,0.103,0.03,0.024,0.023,3.08514080135101E+018,0hdH,1,990n,AAAA,0.231,1.36388608597356,3.57379,3.57379488930711
2M20370174+4216193,309.2573,42.272,3.9465,4.0043,0.1513,3741.3245,3754.3674,67.8081,-0.1212,-0.1238,0.0473,57.6692,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_N_btx/apStar-dr17-2M20370174+4216193.fits,apo25m,CygnusX_N_btx,apogee2-manga,yso,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",3,0,4,BRIGHT_NEIGHBOR,0,4.5610304,0.99433964,0.17968205,81.4129798461068,0.79778112250453,2.6594343,0.88412297,6.204043,2.06942570977319E+018,309.25725617514,42.27201575055,0.0086447,0.0068576,9.54,0.2939,0.3812,0.3795,0.3915,0.379451857510675,0.9693,3.693,-2.209,0.428,-2.959,0.529,317,2.4453,439.99,1.856,4.069,95,1.0762,0.0998,23,1.099,false,21.155663,18.213373,19.709277,0.126478,0.028015,0.007553,0.431,2.942289,NA,NA,0,NA,NA,1.58723092572727E+017,1.23766315390698E+018,NA,NA,2144.028,1427.2755,3085.2305,2414.2644,1602.0973,3325.9734,5.29,5.15,5.43,0.384,0.35,0.4,1.609,0.102,0.1,0.168,1601,0.24,0.15,3752.322,60.733,2.981,0.192,2.379,-0.130102279448304,0.02238558136378,0.611674907630519,3,0.109140199630584,0.815143773306918,J203701.76+421619.1,11.527,11.085,9.398,7.077,14.688,13.114,12.309,0.029,0.03,0.244,0.034,0.026,0.021,3.09414240135102E+018,000h,0,nnnn,AABU,0.239,1.15560166821119,3.57454,3.57453677014606,3.57453677014606
2M20195090+4112546,304.9621,41.2152,4.2402,4.1583,0.1066,3509.1833,3756.6365,178.3241,-0.1278,-0.2098,0.0611,74.4183,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20195090+4112546.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",6,0,0,0,-3.228555,20.063078,0.40306455,78.6826309830939,2.78211295276388,0.49602538,6.0423645E-08,NA,2.06837781077038E+018,304.96211600066,41.21522689469,0.0162837,0.0156794,34.61,0.7434,0.7231,-1.3427,0.873,-1.34271450943407,-1.5381,14.243,-2.994,0.981,-13.925,1.003,327,55.9805,7427.88,8.708,263.9,95,0.9202,0.1932,26,3.887,false,20.514828,17.12097,19.009947,0.099314,0.018475,0.008782,1.102,3.393858,NA,NA,0,NA,NA,1.57453049620929E+017,1.23766320007774E+018,NA,657387456,3547.311,1639.6552,8287.76,3325.963,2089.2708,6778.748,4.17,3.73,4.59,0.3,0.237,0.585,24.167,0.104,0.1,74.993,1209,0.068,1.313,3525.332,191.267,2.959,0.979,1.931,2.50778192411318,-0.302953624841007,1.23944512271742,0,0,0.975397522235548,J201950.86+411254.5,10.591,9.878,8.043,6.125,14.272,13.13,12.341,0.024,0.02,0.055,0.041,0.045,0.036,3.04614080135104E+018,dddh,1,990n,AAAU,0.534,0.855437995320605,3.5748,3.57479917385453,,3.57479917385453
2M20321075+4016247,308.0448,40.2735,3.9618,3.9565,0.1034,3758.9072,3762.4932,36.0757,-0.0432,-0.0365,0.0173,64.7135,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20321075+4016247.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",4,0,16777216,MTPFLUX_LT_75,16777216,MTPFLUX_LT_75,-14.15539,0.31281516,0.11651415,79.2663041832364,0.332574785740763,1.9010252,0.9432635,6.8684616,2.06471327595236E+018,308.0448053693,40.27353043907,0.0008775,0.0007064,167.15,0.0339,0.0428,0.9991,0.0473,1.03783121241504,21.1235,4.259,-1.512,0.045,-3.982,0.054,384,1.6258,443.8,0,0,31,NA,NA,25,1.059,false,17.937876,15.528816,16.654297,0.018693,0.010169,0.004735,0.016,2.40906,NA,NA,0,NA,NA,1.56323080447809E+017,NA,NA,652408661,971.16473,920.99207,1028.9209,966.8719,928.814,1021.3941,2,1.93,2.07,0.408,0.383,0.43,1.951,0.468,0.398,0.513,5.905,0.066,0.055,3752.322,36.316,3.243,0.073,1.527,-0.487688417585922,-0.425218720910707,-0.059955655973881,3,0.397221158931399,0.726797010796036,J203210.74+401624.7,11.452,10.991,10.71,8.112,13.438,12.508,11.911,0.033,0.035,0.026,0.023,0.018,3.08514080135101E+018,00HD,1,99nn,AAUU,0.07,0.920678215092259,3.57548,3.57547572369688,3.57547572369688
2M20250134+3854330,306.2556,38.9092,3.9027,3.9387,0.1228,3624.3569,3773.3032,137.5067,-0.3528,-0.3783,0.0718,142.8599,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20250134+3854330.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",1,0,0,0,-584.92804,0,2.9614148,77.3533380649315,0.653257052368111,2.8286483,8.3774715E-10,NA,2.06116590785047E+018,306.25560604109,38.90918848049,0.0004855,0.0004058,177.79,0.0187,0.0246,0.604,0.0255,0.655218475620034,23.6942,7.889,-4.567,0.025,-6.432,0.03,366,1.4139,461.63,0.111,2.672,31,NA,NA,28,1.052,false,17.081837,13.894881,15.190695,0.016237,0.026759,0.008631,0.007,3.186956,NA,NA,0,NA,NA,1.54693062555442E+017,NA,NA,645421814,1528.9305,1473.4224,1582.0857,1523.8074,1478.5455,1583.4076,2.81,2.53,3.03,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,1.541,0.624108113976491,-0.642933457449496,0.138830780712329,3,0.029257829673933,0.830355591584604,J202501.34+385432.9,9.438,8.942,8.165,8.951,11.271,10.362,9.73,0.022,0.021,0.038,0.02,0.018,0.016,3.05813930135102E+018,00pp,0,990n,AAAU,0.099,0.850052102306456,3.57672,3.57672170390132,,3.57672170390132
2M20173831+3903262,304.4097,39.0573,4.0966,4.1192,0.1394,3627.0369,3776.9482,141.3331,-0.0066,-0.0121,0.0533,51.4539,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20173831+3903262.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",3,0,0,0,-10.014608,0.51633406,0.28694174,76.6590956229021,1.91777719623289,2.416893,0.95244676,5.947731,2.06136725162104E+018,304.40972877343,39.05731331651,0.0027631,0.0020939,173.37,0.0999,0.1171,0.4957,0.1271,0.542892302878273,3.8998,6.409,-4.123,0.131,-4.907,0.172,390,1.1411,476.91,0.542,2.332,95,1.2413,0.0319,26,1.041,false,19.922655,17.005577,18.363002,0.073251,0.017547,0.006221,0.211,2.917078,NA,NA,0,NA,NA,1.54863044097339E+017,NA,NA,646404720,1997.9283,1613.5032,2580.914,2047.4603,1694.3969,2534.22,3.45,2.69,3.8,0.35,0.3,0.4,8.358,0.1,0.1,0.104,1.604,0.237,0.133,3705.1,134.895,2.973,0.038,2.216,0.367156949704858,-0.474463933571857,0.459708540817275,3,0.387780851988727,0.731009750766876,J201738.29+390326.4,10.84,10.15,6.334,3.647,14.441,13.035,12.225,0.023,0.021,0.02,0.031,0.041,0.036,0.027,3.03813930135102E+018,00dd,1,3444,AAAA,0.318,1.02588876072464,3.57714,3.57714102861666,3.57714102861666
2M20240859+4222231,306.0358,42.3731,3.6421,3.6813,0.0666,3775.3179,3784.4519,28.2473,-0.0514,-0.0527,0.013,146.4383,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20240859+4222231.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",6,0,0,0,-12.401522,0.9854761,0.1128604,80.0919284486475,2.78260743980422,2.4903717,0.0009001516,NA,2.06891609043592E+018,306.03588192522,42.37307466224,0.0058591,0.004856,132.11,0.2392,0.2537,0.3482,0.2942,0.39016970951213,1.1834,5.991,-5.744,0.339,-1.702,0.331,360,133.2147,30051.06,3.117,853.9,31,NA,NA,27,9.017,false,17.388285,14.711842,16.077883,0.042674,0.031127,0.012255,0.265,2.676443,NA,NA,0,NA,NA,1.58843060358278E+017,1.23766315390593E+018,NA,662380004,2683.08,1755.0292,4278.4424,2611.6985,1424.9554,3568.9155,2.79,2.62,2.89,0.384,0.371,0.416,991.667,0.114,0.1,0.132,1361.333,0.312,0.968,3787.041,29.065,2.978,0.682,1.796,0.414568777823204,0.16224942453251,0.659635606424751,3,0.178136648461884,0.799624863548615,J202408.59+422223.0,9.93,9.232,6.758,4.631,12.537,11.363,10.741,0.023,0.021,0.034,0.056,0.024,0.024,0.019,3.05314240135102E+018,00o0,0,2200,AAAA,0.13,1.11552024277576,3.578,3.5780029897695,3.5780029897695
2M20242863+3830426,306.1193,38.5119,4.064,4.0671,0.0961,3797.9302,3786.0505,43.3658,-0.0736,-0.0626,0.0225,72.015,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20242863+3830426.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",3,0,0,0,-13.015056,0.30958363,0.18372983,76.9673290420768,0.511239451099185,1.5115793,0.88007885,6.673187,2.06114182167381E+018,306.11930252779,38.51185472244,0.0008682,0.000593,178.2,0.0286,0.0393,0.9508,0.0414,0.980865153552135,22.9605,4.288,-1.715,0.037,-3.93,0.054,356,1.7799,415.43,0.102,0.8309,31,NA,NA,24,1.067,false,17.202559,15.278289,16.298307,0.04447,0.028966,0.011042,0.068,1.92427,NA,NA,0,NA,NA,1.54213061192955E+017,NA,NA,643419231,1029.6605,994.54456,1075.1243,1025.2052,987.6434,1073.5007,0.82,0.71,0.94,0.524,0.478,0.55,8.801,0.955,0.822,1.135,25.99,-0.15,0.04,3796.646,43.063,3.577,0.056,1.816,-0.454941291477046,-0.468084648701297,0.056384749505506,3,0.45562103247504,0.69748834721229,J202428.63+383042.5,10.378,9.656,8,6.041,13.75,12.704,11.934,0.022,0.02,0.028,0.064,0.029,0.028,0.022,3.06913780135105E+018,dd0d,1,6621,AAAA,0.145,0.802860600789809,3.57819,3.57818640247645,3.57818640247645
